epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1669488200,11/26/2022 18:43:20 +00:00,5,40.421,-79.8918,15218,Chemical,"Headaches, sinus congestion",This is the fifth straight day I have avoided going for a walk because of terrible air quality. I am angry. It shouldn't be like this. When will it change??
1669492411,11/26/2022 19:53:31 +00:00,4,40.3201,-79.9282,15025,Indutrial,Irritation when breathing,
1669497058,11/26/2022 21:10:58 +00:00,4,40.4387,-79.9122,15217,,,
1669503832,11/26/2022 23:03:52 +00:00,4,40.5093,-80.0859,15202,,Industrial/ Woodsmoke,It’s pretty bad. Allergies have been awful today
1669509075,11/27/2022 00:31:15 +00:00,5,40.393,-79.9013,15120,Sulfur and industrial exhaust. like an ashtray. ,Can't really breathe outside at all. It's so disgusting here. ,
1669512295,11/27/2022 01:24:55 +00:00,4,40.4497,-79.9204,15232,Industrial ,,
1669512769,11/27/2022 01:32:49 +00:00,4,40.424,-79.9218,15217,"Rotten egg, smoky",,
1669513037,11/27/2022 01:37:17 +00:00,2,40.4265,-79.8769,15218,"Rotten eggs
",,
1669514893,11/27/2022 02:08:13 +00:00,5,40.4326,-79.9121,15217,Industrial ,Burning throat ,
1669515876,11/27/2022 02:24:36 +00:00,5,40.3481,-79.8929,15034,Literally breathtaking. I let my dogs out and breathed in the air— I feel short of breath now. ,"Severe shortness of breath, more than usual with pollution. Please for my life shut down US Steel.",
1669516515,11/27/2022 02:35:15 +00:00,5,40.3893,-80.0419,15216,BS fire pits on an air quality action day!!!,,
1669516914,11/27/2022 02:41:54 +00:00,5,40.4858,-80.0483,15212,,,
1669517025,11/27/2022 02:43:45 +00:00,4,40.4278,-79.9137,15217,,,
1669517402,11/27/2022 02:50:02 +00:00,5,40.4335,-80.0645,15205,Sulfur,Headache,Started to get bad a soon as I got closer to the west end
1669517960,11/27/2022 02:59:20 +00:00,5,40.3858,-79.9051,15120,I didn't think it was possible but the stench is even worse now. Coming in the house even though everything is closed. ,"Coughing, choking, gasping for air. ",
1669518319,11/27/2022 03:05:19 +00:00,4,40.5327,-79.9735,15116,Industrial,Headache,
1669519770,11/27/2022 03:29:30 +00:00,4,40.4306,-79.8869,15218,Hydrogen sulfide,,
1669520885,11/27/2022 03:48:05 +00:00,4,40.4645,-79.9409,15224,,,
1669520923,11/27/2022 03:48:43 +00:00,5,40.4633,-79.9384,15224,Pollution,Depression,
1669521051,11/27/2022 03:50:51 +00:00,4,40.4635,-79.9313,15206,Rotten eggs,Headache,
1669521082,11/27/2022 03:51:22 +00:00,5,40.4251,-79.9227,15217,Industrial with a touch of sulfur ,,Third day of this. ACHD isn’t doing anything?  
1669521286,11/27/2022 03:54:46 +00:00,4,40.4632,-79.9386,15224,Sooty industrial ,Coughing coughing and coughing. Burning in respiratory tract. ,
1669521446,11/27/2022 03:57:26 +00:00,5,40.4268,-79.9216,15217,US Steel ,"Shut it down. Letting this situation with pollution continue IS A CRIME. Shut it down, or there will be consequences (Pgh will continue to see a talent drain, is one sh*tty plant worth ruining a whole metro area for?) seriously this is not okay. ",
1669522072,11/27/2022 04:07:52 +00:00,5,40.3612,-79.8779,15122,,,
1669522264,11/27/2022 04:11:04 +00:00,5,40.4331,-79.8851,15218,Industrial exhaust sulfur,,
1669522611,11/27/2022 04:16:51 +00:00,4,40.3936,-79.9103,15120,Industrial ,"Stuffy nose, eye irritation ",
1669522727,11/27/2022 04:18:47 +00:00,4,40.4845,-79.9335,15201,Industrial,,"Sneezing, nose and eye irritation "
1669523978,11/27/2022 04:39:38 +00:00,4,40.4542,-79.9124,15208,,,
1669524198,11/27/2022 04:43:18 +00:00,4,40.4453,-79.9146,15217,,,
1669524811,11/27/2022 04:53:31 +00:00,5,40.485,-80.046,15212,,,
1669525346,11/27/2022 05:02:26 +00:00,3,40.425,-79.9331,15217,"Sulfur, smoky",,
1669525560,11/27/2022 05:06:00 +00:00,4,40.456,-79.9289,15232,,,
1669528988,11/27/2022 06:03:08 +00:00,4,40.3834,-79.9111,15120,Rotten eggs,,
1669529050,11/27/2022 06:04:10 +00:00,5,40.3267,-79.8831,15045,Rotten eggs ,Can’t breathe ,
1669533481,11/27/2022 07:18:01 +00:00,5,40.3282,-79.8838,15045,Industrial,Headache. Can’t breathe,
1669535211,11/27/2022 07:46:51 +00:00,4,40.3215,-79.9299,15025,Clairton Coke Works Stink,Bad smells ,
1669538575,11/27/2022 08:42:55 +00:00,4,40.5394,-79.937,15116,Industrial Sulfur / Coke Smog,,
1669538968,11/27/2022 08:49:28 +00:00,5,40.4454,-79.918,15208,Industrial,Headache,
1669541934,11/27/2022 09:38:54 +00:00,5,40.3055,-79.8634,15037,clairton mill,cant breath correctly cant sleep,"do something, this mill has gotten worse the last  few days and always on holidays! Very hard to breath!, they just laugh at you fines!"
1669545029,11/27/2022 10:30:29 +00:00,4,40.3456,-79.8746,15133,Rotten Egg / Sulfur Smell,No symptoms just a really bad smell,
1669545568,11/27/2022 10:39:28 +00:00,4,40.3322,-79.9239,15122,Industrial; sulphuric ,Nasal irritation; shortness of breath; disgust,
1669548156,11/27/2022 11:22:36 +00:00,5,40.4096,-79.9396,15207,Industrial reek ,,Rich Fitzgerald eats worms 
1669549189,11/27/2022 11:39:49 +00:00,3,40.3887,-80.0408,15216,Industrial sulfur ,,
1669549773,11/27/2022 11:49:33 +00:00,3,40.3343,-79.9664,15236,Sulfurish,,
1669550650,11/27/2022 12:04:10 +00:00,5,40.4854,-80.0476,15212,,,
1669551822,11/27/2022 12:23:42 +00:00,5,40.4103,-80.0455,15220,Industrial ,,
1669552676,11/27/2022 12:37:56 +00:00,5,40.3793,-80.0329,15228,Industrial ,Headache,
1669554105,11/27/2022 13:01:45 +00:00,3,40.3898,-80.0311,15216,Sulfur ,,
1669554911,11/27/2022 13:15:11 +00:00,4,40.4252,-79.883,15218,Exhaust smoke,Throat constriction ,
1669555561,11/27/2022 13:26:01 +00:00,5,40.3772,-79.9721,15227,,,
1669555775,11/27/2022 13:29:35 +00:00,5,40.2586,-79.9204,15025,,,
1669556376,11/27/2022 13:39:36 +00:00,5,40.4203,-80.0091,15211,Industrial ,,
1669558835,11/27/2022 14:20:35 +00:00,4,40.4209,-79.9385,15217,,,
1669560333,11/27/2022 14:45:33 +00:00,5,40.3155,-80.0553,15102,That dirty burg stank. ,,
1669564531,11/27/2022 15:55:31 +00:00,5,40.4837,-80.0468,15212,,,
1669567462,11/27/2022 16:44:22 +00:00,3,40.4213,-79.8906,15218,,,
1669568952,11/27/2022 17:09:12 +00:00,4,40.4333,-80.0701,15205,,,
1669568961,11/27/2022 17:09:21 +00:00,4,40.3124,-79.9018,15025,Sulfer/chemical,Head ache ,Us steel clairton coke works is the cause. 
1669570765,11/27/2022 17:39:25 +00:00,3,40.4392,-79.8912,15221,Sulfur,,
1669572095,11/27/2022 18:01:35 +00:00,2,40.4293,-79.886,15218,,,
1669573915,11/27/2022 18:31:55 +00:00,3,40.4524,-79.8733,15221,Rotten eggs,Headache,
1669574354,11/27/2022 18:39:14 +00:00,3,40.4796,-80.0423,15212,Rotting garbage/sewage,,
1669574804,11/27/2022 18:46:44 +00:00,3,40.4239,-79.8864,15218,,,
1669585960,11/27/2022 21:52:40 +00:00,3,40.457,-79.9654,15219,Dryer sheet (?),,
1669629089,11/28/2022 09:51:29 +00:00,4,40.4212,-79.8431,15221,Rotten eggs ,,
1669637860,11/28/2022 12:17:40 +00:00,4,40.4843,-80.0473,15212,,,
1669642794,11/28/2022 13:39:54 +00:00,4,40.514,-80.1545,15108,Burning garbage with plastic ,,
1669644239,11/28/2022 14:03:59 +00:00,5,40.4851,-80.0478,15212,,,
1669654016,11/28/2022 16:46:56 +00:00,5,40.4835,-80.0488,15212,,,
1669660344,11/28/2022 18:32:24 +00:00,4,40.4399,-79.8927,15221,,,
1669667501,11/28/2022 20:31:41 +00:00,1,40.4446,-79.9608,15213,,,
1669668692,11/28/2022 20:51:32 +00:00,1,40.3067,-80.0485,15102,,,
1669669975,11/28/2022 21:12:55 +00:00,4,40.4391,-79.8172,15235,"burning tires, chemical, petrol",throat and lung irritation,
1669680108,11/29/2022 00:01:48 +00:00,5,40.4857,-80.0462,15212,,,9 SMELL REPORT S IS NOT INDICATIVE OF THE ODOR AND SYMPTOMS OF NORTH BOROUGH-AVALON MONITOR!
1669704882,11/29/2022 06:54:42 +00:00,3,40.4446,-79.9136,15217,,,
1669720863,11/29/2022 11:21:03 +00:00,5,40.3171,-80.0554,15102,That wretched 1894 stank,,
1669722613,11/29/2022 11:50:13 +00:00,5,40.2603,-79.9203,15025,,,
1669724979,11/29/2022 12:29:39 +00:00,4,40.4526,-79.9244,15206,Egg. Disgustingness. ,,
1669726884,11/29/2022 13:01:24 +00:00,5,40.4315,-79.876,15218,Industrial ,,
1669727437,11/29/2022 13:10:37 +00:00,3,40.4865,-79.8745,15238,Industrial ,,
1669728111,11/29/2022 13:21:51 +00:00,4,40.43,-79.8873,15218,Hydrogen sulfide,,
1669728495,11/29/2022 13:28:15 +00:00,5,40.4467,-79.9162,15217,,Dry throat even inside,
1669728580,11/29/2022 13:29:40 +00:00,5,40.4833,-80.0461,15212,,,
1669729140,11/29/2022 13:39:00 +00:00,3,40.4452,-79.9136,15217,SO2,,
1669730790,11/29/2022 14:06:30 +00:00,3,40.4506,-79.9322,15232,Industrial,,"Smells like smoke, but not wood smoke"
1669731135,11/29/2022 14:12:15 +00:00,5,40.2577,-79.8604,15037,Sulfur ,,
1669731451,11/29/2022 14:17:31 +00:00,3,40.4267,-79.9371,15217,Industrial,Headache,
1669732383,11/29/2022 14:33:03 +00:00,2,40.4513,-79.9353,15232,,,
1669733006,11/29/2022 14:43:26 +00:00,3,40.4395,-79.8947,15221,Sulfur ,,
1669733354,11/29/2022 14:49:14 +00:00,3,40.4404,-79.8922,15221,Industrial,,
1669736979,11/29/2022 15:49:39 +00:00,4,40.4502,-79.9155,15206,Burning chenical,,
1669737788,11/29/2022 16:03:08 +00:00,4,40.4265,-79.8842,15218,,,Smoke
1669737916,11/29/2022 16:05:16 +00:00,5,40.4059,-79.9452,15207,Smells like US Steel workers switched their toothpaste for anal leakage again.,,
1669737949,11/29/2022 16:05:49 +00:00,3,40.5141,-79.9193,15215,Rotten eggs ,,
1669738537,11/29/2022 16:15:37 +00:00,5,40.4835,-80.0473,15212,,,
1669739225,11/29/2022 16:27:05 +00:00,4,40.447,-79.9484,15213,,,
1669739962,11/29/2022 16:39:22 +00:00,3,40.4516,-79.9328,15232,Industrial ,,
1669740796,11/29/2022 16:53:16 +00:00,4,40.4785,-79.9236,15206,Industrial,"Cough, sore throat",
1669742376,11/29/2022 17:19:36 +00:00,5,40.4948,-79.924,15215,Rotten eggs,Coughing,
1669742756,11/29/2022 17:25:56 +00:00,5,40.401,-79.9841,15210,Industrial,,
1669743512,11/29/2022 17:38:32 +00:00,4,40.4157,-79.9203,15217,,,
1669750881,11/29/2022 19:41:21 +00:00,5,40.4366,-79.8718,15221,"Industrial, rotten egg",,
1669751833,11/29/2022 19:57:13 +00:00,5,40.4841,-80.0478,15212,,,
1669752945,11/29/2022 20:15:45 +00:00,2,40.3891,-80.0425,15216,Woodsmoke ,,
1669754973,11/29/2022 20:49:33 +00:00,2,40.3846,-79.8559,15110,sulfur dioxide,,
1669758585,11/29/2022 21:49:45 +00:00,3,40.2622,-79.8054,15037,VOC’s,Throat irritation ,Complained to Olympus Energy- Plutus pad.
1669758967,11/29/2022 21:56:07 +00:00,4,40.4718,-79.9264,15206,,,
1669762296,11/29/2022 22:51:36 +00:00,3,40.3734,-79.967,15227,,,
1669763207,11/29/2022 23:06:47 +00:00,4,40.5167,-80.1647,15108,industrial,,
1669765129,11/29/2022 23:38:49 +00:00,4,40.4222,-79.9958,15210,"Almost like car exhaust, but everywhere",,
1669767440,11/30/2022 00:17:20 +00:00,5,40.4315,-80.0254,15220,Industrial US STEEL POISON,Nausea asthma cancer I’m sure ,CLEAN IT UP US STEEL
1669767636,11/30/2022 00:20:36 +00:00,5,40.2583,-79.9216,15025,,,
1669777871,11/30/2022 03:11:11 +00:00,4,40.4316,-79.983,15203,Sulfur ,,
1669778839,11/30/2022 03:27:19 +00:00,3,40.4718,-79.9247,15206,Burnt sulfur ,,
1669785819,11/30/2022 05:23:39 +00:00,2,40.4562,-79.9231,15206,"Sulfurous, industrial",,
1669797020,11/30/2022 08:30:20 +00:00,4,40.4108,-79.9373,15207,Industrial ,Woke me up at 3am,Rich Fitzgerald eats worms 
1669802303,11/30/2022 09:58:23 +00:00,3,40.4481,-79.9597,15219,Typical Pittsburgh stench (sulfur),Woke me up ,
1669814272,11/30/2022 13:17:52 +00:00,5,40.4508,-79.8909,15221,Sulphuric,,
1669826370,11/30/2022 16:39:30 +00:00,3,40.4859,-80.0484,15212,,,
1669828485,11/30/2022 17:14:45 +00:00,1,40.458,-80.2005,15108,,,
1669832296,11/30/2022 18:18:16 +00:00,3,40.444,-79.9619,15213,Industrial sulfur ,,
1669842918,11/30/2022 21:15:18 +00:00,5,40.4804,-79.955,15201,"Acrid, metallic burning ",,
1669922551,12/01/2022 19:22:31 +00:00,5,40.5226,-80.1766,15108,Smoke or industial ,,
1669925147,12/01/2022 20:05:47 +00:00,5,40.4689,-79.9335,15206,Burning rubber,Asthma,Coming from a back yard fire. Man is burning tires.
1669927721,12/01/2022 20:48:41 +00:00,1,40.3489,-79.9887,15236,,,
1669930878,12/01/2022 21:41:18 +00:00,4,40.4197,-79.8971,15218,"n*sty exhaust odor, or maybe someone is burning plastic?",,
1669934197,12/01/2022 22:36:37 +00:00,4,40.4292,-79.8837,15218,Pointless wood smoke. ,,
1669936459,12/01/2022 23:14:19 +00:00,3,40.3698,-80.0853,15243,Woodsmoke ,,
1669938615,12/01/2022 23:50:15 +00:00,4,40.4219,-79.8923,15218,Tires and white men getting rich at the expense of the rest of us.,"Throat irritation, headache",
1669939048,12/01/2022 23:57:28 +00:00,5,40.4242,-79.8975,15218,pungent electrical,,
1669940236,12/02/2022 00:17:16 +00:00,4,40.4206,-79.8973,15218,Electric fire? ,,
1669940596,12/02/2022 00:23:16 +00:00,4,40.4848,-80.0489,15212,,,
1669944977,12/02/2022 01:36:17 +00:00,5,40.4227,-79.926,15217,"Chemical, plastic","Headache, sore throat, burning eyes",This appears related to pwsa sewer reclining. The smell had bled into homes and is intense. 
1669945920,12/02/2022 01:52:00 +00:00,4,40.4842,-80.0486,15212,,,
1669947206,12/02/2022 02:13:26 +00:00,5,40.3647,-79.8988,15122,,,
1669952036,12/02/2022 03:33:56 +00:00,5,40.316,-80.0546,15102,,,
1669952140,12/02/2022 03:35:40 +00:00,5,40.6255,-79.8692,15044,Terrible wood smoke smell ,,
1669952206,12/02/2022 03:36:46 +00:00,5,40.427,-79.9224,15217,David Burritt,,
1669953368,12/02/2022 03:56:08 +00:00,3,40.4275,-79.9154,15217,"Sulfur, vinegar, boiled eggs",Nose stings ,I can smell it inside my house. 
1669953390,12/02/2022 03:56:30 +00:00,3,40.4487,-79.9625,15219,Heavy sulphur,Just feeling really sick of living in this smelly city ,
1669953636,12/02/2022 04:00:36 +00:00,4,40.4427,-79.9172,15217,Rotten eggs,,
1669954106,12/02/2022 04:08:26 +00:00,4,40.4462,-79.9085,15208,,,
1669955576,12/02/2022 04:32:56 +00:00,5,40.4979,-79.9052,15215,Sulfuric bitter chemical industrial burnt ,Headache eyes nose and throat irritation ,
1669957498,12/02/2022 05:04:58 +00:00,5,40.3619,-79.9752,15227,Industrial ,Cough.,"Smoky, sulphuric, STINK.  Unhealthy. "
1669958034,12/02/2022 05:13:54 +00:00,4,40.4446,-79.913,15217,,Lungs hurt,
1669958252,12/02/2022 05:17:32 +00:00,5,40.4477,-79.9045,15208,Industrial ,,
1669960070,12/02/2022 05:47:50 +00:00,5,40.4218,-79.9713,15203,Sulfur ,"Sore throat, stuffy nose",
1669961661,12/02/2022 06:14:21 +00:00,5,40.3274,-79.8841,15045,"Tar, mill","Headache, can’t breathe, cantsleep",
1669961718,12/02/2022 06:15:18 +00:00,5,40.4479,-79.9615,15219,Hydrogen sulfide ,"Depression, anxiety, difficulty sleeping, dehydration ",
1669961954,12/02/2022 06:19:14 +00:00,4,40.3895,-80.0412,15216,Fire pit ,"Sneezing, loathing, hatred ",
1669964630,12/02/2022 07:03:50 +00:00,5,40.4527,-79.908,15208,,,
1669970551,12/02/2022 08:42:31 +00:00,5,40.3793,-79.9746,15227,Industrial burning,Eye irritation ,
1669973659,12/02/2022 09:34:19 +00:00,5,40.4835,-80.0459,15212,,,
1669977549,12/02/2022 10:39:09 +00:00,5,40.3795,-80.0457,15228,Industrial ,,
1669978924,12/02/2022 11:02:04 +00:00,5,40.3887,-80.0312,15216,Sulfur ,Nausea ,
1669979391,12/02/2022 11:09:51 +00:00,5,40.3821,-80.0465,15228,Rotten eggd,"Sore throat, irritation ",
1669979857,12/02/2022 11:17:37 +00:00,4,40.3673,-80.0351,15234,Industrial,,
1669980465,12/02/2022 11:27:45 +00:00,3,40.3759,-80.0516,15228,"Industrial, like steel mill or. Power plant",Noxious odor,
1669980876,12/02/2022 11:34:36 +00:00,4,40.4266,-79.9268,15217,Sulphuric ,,
1669981014,12/02/2022 11:36:54 +00:00,5,40.3593,-80.0452,15228,Burning tires,Burning nose and throat,This is unacceptable for a region that worked so hard to clean up its air and land pollution from the steel industry. 
1669981096,12/02/2022 11:38:16 +00:00,4,40.4309,-79.8748,15218,Sulphuric ,,
1669981577,12/02/2022 11:46:17 +00:00,4,40.3786,-80.0561,15243,industrial ,"watery eyes, cough, congestion ",
1669982330,12/02/2022 11:58:50 +00:00,5,40.3779,-80.0278,15228,sulfur,,
1669982439,12/02/2022 12:00:39 +00:00,4,40.4262,-79.9356,15217,,,
1669982872,12/02/2022 12:07:52 +00:00,5,40.3797,-80.0344,15228,Industrial ,"Headache, sinus irritation, asthma",
1669983084,12/02/2022 12:11:24 +00:00,5,40.3725,-80.0678,15243,Industrial,,
1669983459,12/02/2022 12:17:39 +00:00,5,40.3735,-80.0441,15228,Coke plant,,
1669984052,12/02/2022 12:27:32 +00:00,5,40.3961,-80.0525,15216,"Air pollution 
",,
1669984178,12/02/2022 12:29:38 +00:00,5,40.3637,-80.0533,15228,Acrid and toxic,Sore throat,
1669984238,12/02/2022 12:30:38 +00:00,3,40.522,-80.2357,15108,Industrial ,,
1669984634,12/02/2022 12:37:14 +00:00,5,40.3237,-80.0509,15102,Smells like steel. Very strong odor,Sore throat ,
1669984953,12/02/2022 12:42:33 +00:00,3,40.3928,-80.0315,15216,Sulphur egg shell,,
1669986256,12/02/2022 13:04:16 +00:00,5,40.3965,-80.014,15226,Industrial ,Irritated throat,I can even smell it inside the house 
1669986689,12/02/2022 13:11:29 +00:00,3,40.4082,-79.9395,15207,Industrial ,,Soon as the wind stops it stinks. Rich Fitzgerald eats worms 
1669986971,12/02/2022 13:16:11 +00:00,5,40.3946,-80.0381,15216,Industrial ,"Headache, difficulty breathing ",
1669986980,12/02/2022 13:16:20 +00:00,5,40.395,-80.036,15216,"Coke Ovens, one of the strongest smells in years",Went out for a moment and have headache and throat irritation. It's like living in a paint spray booth.,Extremely strong smell. Inversion? Event at the ovens?
1669987283,12/02/2022 13:21:23 +00:00,5,40.3894,-80.0406,15216,Sulfur ,I can smell it in my house,
1669987543,12/02/2022 13:25:43 +00:00,3,40.3639,-80.0356,15234,,,
1669988264,12/02/2022 13:37:44 +00:00,5,40.3166,-80.0527,15102,The worlds most ethical company(US STEEL) is blessing us with an awful odor in the name of freedom ,,
1669988315,12/02/2022 13:38:35 +00:00,5,40.3007,-80.059,15102,TOXIC PUTRID SULFUR GAS USSTEEL CLAIRTON ,"Asphyxiation, ruined quality of life!",DO YOUR JOB. SHUT THEM DOWN!  
1669988712,12/02/2022 13:45:12 +00:00,5,40.409,-80.0482,15220,Industrial ,,Smells horrible. I do not want my kid breathing this air. 
1669988821,12/02/2022 13:47:01 +00:00,5,40.3171,-80.0542,15102,The trailer people are at it again,,
1669989323,12/02/2022 13:55:23 +00:00,5,40.4842,-80.0469,15212,,,
1669989648,12/02/2022 14:00:48 +00:00,2,40.4246,-80.0252,15216,sulfur dioxide,,
1669989841,12/02/2022 14:04:01 +00:00,4,40.4211,-80.0082,15211,Industrial ,,
1669991321,12/02/2022 14:28:41 +00:00,5,40.3838,-79.9943,15234,Industrial ,Coughing ,
1669992043,12/02/2022 14:40:43 +00:00,5,40.4193,-79.9202,15217,just terrible industrial smell,,nearly unbreathable
1669993156,12/02/2022 14:59:16 +00:00,5,40.4428,-79.9341,15217,Highly toxic two stroke engine exhaust from  landscape maintenance workers.,,Throat and respiratory irritation. Also extreme levels of noise pollution.
1669994238,12/02/2022 15:17:18 +00:00,4,40.4259,-79.9334,15217,Industrial,,
1669994996,12/02/2022 15:29:56 +00:00,3,40.4413,-79.89,15221,so2 stink,,
1669995482,12/02/2022 15:38:02 +00:00,4,40.4278,-79.8831,15218,,,
1669998384,12/02/2022 16:26:24 +00:00,4,40.4421,-79.8419,15235,Industrial smell,,
1669998419,12/02/2022 16:26:59 +00:00,3,40.5712,-79.9994,15101,Rotten eggs,Nose irritation ,
1669999233,12/02/2022 16:40:33 +00:00,5,40.4842,-80.0473,15212,,,
1670000602,12/02/2022 17:03:22 +00:00,5,40.4304,-79.8434,15235,Steel mill stench ,Coughing ,
1670003391,12/02/2022 17:49:51 +00:00,1,40.5408,-79.9806,15116,,,
1670003672,12/02/2022 17:54:32 +00:00,5,40.4421,-79.7052,15146,Steel mill coke works,Headache and coughing ,
1670007836,12/02/2022 19:03:56 +00:00,5,40.4482,-79.9015,15208,Industrial ,Headache ,
1670008191,12/02/2022 19:09:51 +00:00,4,40.3447,-79.8738,15133,Industrial ,,
1670010161,12/02/2022 19:42:41 +00:00,5,40.3404,-79.8769,15133,Mill debris,"Eyes watering, hard to breathe",Can't even put up Christmas lights without being hampered by this particle load.
1670012910,12/02/2022 20:28:30 +00:00,3,40.6227,-79.8677,15044,Rotten-eggs,,
1670015138,12/02/2022 21:05:38 +00:00,5,40.433,-79.9621,15219,Acrid,Eyes burning,
1670015310,12/02/2022 21:08:30 +00:00,4,40.4709,-79.9153,15206,"Industrial, chemical. Gross",,
1670017265,12/02/2022 21:41:05 +00:00,3,40.4223,-79.9296,15217,,,
1670017409,12/02/2022 21:43:29 +00:00,4,40.4216,-79.8891,15218,"Tires, chemicals","Sinus congestion and headache, foul taste in mouth",
1670017926,12/02/2022 21:52:06 +00:00,5,40.4297,-79.8819,15218,rotten eggs,,
1670018384,12/02/2022 21:59:44 +00:00,4,40.4103,-79.9376,15207,Increasingly worse throughout the day ,,
1670018623,12/02/2022 22:03:43 +00:00,4,40.4798,-79.9433,15201,Fire and brimstone,Fatigue from constantly writing SmellPGH alerts,
1670019341,12/02/2022 22:15:41 +00:00,3,40.4451,-79.9621,15213,Sewage,,
1670020078,12/02/2022 22:27:58 +00:00,4,40.4484,-79.962,15219,Sulphur stench,Just why,
1670022792,12/02/2022 23:13:12 +00:00,4,40.457,-79.943,15224,rotten eggs,,
1670027426,12/03/2022 00:30:26 +00:00,3,40.4456,-79.9045,15208,Like fireworks,,
1670029258,12/03/2022 01:00:58 +00:00,5,40.4856,-80.0477,15212,,,
1670030166,12/03/2022 01:16:06 +00:00,5,40.4453,-79.918,15217,Burning ,Itchy eyes,Heavy chemical burning smell 
1670030894,12/03/2022 01:28:14 +00:00,4,40.5134,-80.1585,15108,"Industrial, chemmy","Headache, dizziness, burning nose",Smells like the stink of Neville Chemical
1670031520,12/03/2022 01:38:40 +00:00,4,40.4495,-79.9562,15213,,,
1670032933,12/03/2022 02:02:13 +00:00,3,40.4599,-80.0063,15214,Industrial ,"Cough, headache ",
1670033693,12/03/2022 02:14:53 +00:00,3,40.4205,-79.8817,15218,,,
1670033967,12/03/2022 02:19:27 +00:00,5,40.4311,-79.9819,15203,Sulfur ,,
1670035660,12/03/2022 02:47:40 +00:00,5,40.4611,-79.9689,15201,Acrid industrial surfer stench. ,Cough. Irritated sinuses. ,
1670036108,12/03/2022 02:55:08 +00:00,4,40.4336,-79.8856,15218,Sulfur,,
1670036850,12/03/2022 03:07:30 +00:00,4,40.3919,-79.913,15120,Industrial ,"Sinus congestion, runny eyes",
1670037117,12/03/2022 03:11:57 +00:00,5,40.427,-79.8838,15218,Exhaust sulfur smoke,"Cough, chest burning",
1670037761,12/03/2022 03:22:41 +00:00,5,40.4573,-79.9475,15213,Sulphur ,,
1670037903,12/03/2022 03:25:03 +00:00,5,40.4767,-79.9261,15206,Sulfur,"Cough, headache, congestion",
1670038279,12/03/2022 03:31:19 +00:00,5,40.485,-80.048,15212,,,
1670038579,12/03/2022 03:36:19 +00:00,3,40.4462,-79.9588,15213,,Sewage,
1670041016,12/03/2022 04:16:56 +00:00,5,40.4474,-79.8592,15235,,,
1670041167,12/03/2022 04:19:27 +00:00,3,40.3456,-79.8746,15133,Industrial /sulfur smell,Headache ,
1670043124,12/03/2022 04:52:04 +00:00,3,40.3445,-79.8742,15133,Industrial ,,
1670043513,12/03/2022 04:58:33 +00:00,5,40.3652,-79.8599,15122,Smells like US Steel workers forgot to take their tampons out before going to bed again.,,
1670044319,12/03/2022 05:11:59 +00:00,3,40.3992,-79.8639,15104,,,
1670045871,12/03/2022 05:37:51 +00:00,4,40.4209,-79.8338,15145,,,
1670047570,12/03/2022 06:06:10 +00:00,5,40.366,-79.8613,15122,Smells like US Steel workers fell asleep with their tampons in again.,,
1670071032,12/03/2022 12:37:12 +00:00,5,40.4262,-79.9219,15217,Burning plastic,,
1670077741,12/03/2022 14:29:01 +00:00,4,40.4373,-79.8208,15235,Noxious chemicals. Awful,Chronic headache ,
1670079877,12/03/2022 15:04:37 +00:00,5,40.3225,-79.9559,15236,Industrial ,Headache nausea ,
1670107190,12/03/2022 22:39:50 +00:00,3,40.4844,-80.0468,15212,,,
1670121766,12/04/2022 02:42:46 +00:00,4,40.4854,-80.0487,15212,,,
1670122521,12/04/2022 02:55:21 +00:00,3,40.4331,-79.8825,15218,Industrial ,,
1670144716,12/04/2022 09:05:16 +00:00,1,40.3896,-80.0404,15216,,,
1670160602,12/04/2022 13:30:02 +00:00,4,40.485,-80.0472,15212,,,
1670161268,12/04/2022 13:41:08 +00:00,5,40.4495,-79.9152,15206,"Heavy, acrid, induustrial",Throat nose irritation,Getting worse
1670172743,12/04/2022 16:52:23 +00:00,4,40.4264,-79.9341,15217,Sulfur ,,
1670172755,12/04/2022 16:52:35 +00:00,2,40.4576,-79.7596,15146,,,
1670177713,12/04/2022 18:15:13 +00:00,3,40.4104,-79.939,15207,"Steel mill, smells like coal smoke and taste of metal . Nose burning.",,Rich Fitzgerald eats worms. New health director please. 
1670182169,12/04/2022 19:29:29 +00:00,5,40.2635,-79.909,15025,,,
1670184622,12/04/2022 20:10:22 +00:00,3,40.3513,-79.9876,15236,,,
1670187171,12/04/2022 20:52:51 +00:00,1,40.3643,-79.8701,15122,,,
1670191330,12/04/2022 22:02:10 +00:00,4,40.4843,-80.0478,15212,,,
1670191922,12/04/2022 22:12:02 +00:00,5,40.4239,-79.9342,15217,"Sulfuric, bitter ","Sore throat, short of breath, dry eyes ",Just came from the Mon Valley. Very stinky coming over the river on the bridge  !!!
1670194141,12/04/2022 22:49:01 +00:00,3,40.4352,-79.8796,15221,Industrial ,Headache,
1670197437,12/04/2022 23:43:57 +00:00,5,40.4011,-79.7808,15140,Gas smell,Not yet,Smell coming from waste management like always. Smell is awful.
1670197538,12/04/2022 23:45:38 +00:00,3,40.3551,-79.9009,15122,Rotten Egg / Medicine Smell,Headache and slight eye irritation ,
1670203696,12/05/2022 01:28:16 +00:00,3,40.4293,-79.8848,15218,Wood smoke this evening. ,,
